74.138.244.12 syn-074-138-244-012.res.spectrum.com
76.177.163.237 syn-076-177-163-237.res.spectrum.com
104.52.14.178 104-52-14-178.lightspeed.lsvlky.sbcglobal.net
74.138.238.25 syn-074-138-238-025.res.spectrum.com
12.189.228.89 12.189.228.89
70.228.90.218 adsl-70-228-90-218.dsl.akrnoh.ameritech.net
99.119.246.144 99-119-246-144.lightspeed.lsvlky.sbcglobal.net
74.138.255.194 syn-074-138-255-194.res.spectrum.com
192.60.117.41 syn-192-060-117-041.res.spectrum.com
76.41.229.36 syn-076-041-229-036.res.spectrum.com
184.54.220.254 syn-184-054-220-254.res.spectrum.com
174.101.210.9 syn-174-101-210-009.res.spectrum.com
174.101.214.108 syn-174-101-214-108.res.spectrum.com
184.54.222.246 syn-184-054-222-246.res.spectrum.com
107.133.213.20 107-133-213-20.lightspeed.lsvlky.sbcglobal.net
108.255.20.23 108-255-20-23.lightspeed.lsvlky.sbcglobal.net
74.129.242.216 syn-074-129-242-216.res.spectrum.com
74.175.246.213 74.175.246.213
74.175.224.93 74.175.224.93
74.129.255.59 syn-074-129-255-059.res.spectrum.com
184.54.215.69 syn-184-054-215-069.res.spectrum.com
71.67.12.43 syn-071-067-012-043.biz.spectrum.com
74.138.254.159 syn-074-138-254-159.res.spectrum.com
98.72.7.148 adsl-098-072-007-148.sip.mia.bellsouth.net
99.119.247.71 99-119-247-71.lightspeed.lsvlky.sbcglobal.net
107.133.215.18 107-133-215-18.lightspeed.lsvlky.sbcglobal.net
76.40.83.48 syn-076-040-083-048.res.spectrum.com
74.143.229.217 syn-074-143-229-217.biz.spectrum.com
96.28.36.159 syn-096-028-036-159.res.spectrum.com
70.228.92.178 70-228-92-178.lightspeed.lsvlky.sbcglobal.net
74.136.12.84 syn-074-136-012-084.res.spectrum.com
24.26.62.155 syn-024-026-062-155.res.spectrum.com
96.28.36.134 syn-096-028-036-134.res.spectrum.com
98.72.2.0 98.72.2.0
74.138.228.119 syn-074-138-228-119.res.spectrum.com
76.190.77.225 syn-076-190-077-225.biz.spectrum.com
74.129.240.236 syn-074-129-240-236.res.spectrum.com
76.35.169.186 syn-076-035-169-186.res.spectrum.com
74.138.244.213 syn-074-138-244-213.res.spectrum.com
184.54.214.8 syn-184-054-214-008.res.spectrum.com
174.101.208.198 syn-174-101-208-198.res.spectrum.com
184.54.193.0 syn-184-054-193-000.res.spectrum.com
74.136.4.193 syn-074-136-004-193.res.spectrum.com
74.138.233.3 syn-074-138-233-003.res.spectrum.com
74.136.4.151 syn-074-136-004-151.res.spectrum.com
74.138.241.46 syn-074-138-241-046.res.spectrum.com
172.3.202.51 172-3-202-51.lightspeed.lsvlky.sbcglobal.net
184.54.199.172 syn-184-054-199-172.res.spectrum.com
108.239.45.107 108-239-45-107.lightspeed.lsvlky.sbcglobal.net
107.138.162.154 107-138-162-154.lightspeed.lsvlky.sbcglobal.net
74.136.3.19 syn-074-136-003-019.res.spectrum.com
74.129.252.89 syn-074-129-252-089.res.spectrum.com
74.129.246.225 syn-074-129-246-225.res.spectrum.com
47.231.84.17 syn-047-231-084-017.res.spectrum.com
162.233.68.58 162-233-68-58.lightspeed.lsvlky.sbcglobal.net
174.101.208.21 syn-174-101-208-021.res.spectrum.com
70.151.179.113 70.151.179.113
74.138.225.198 syn-074-138-225-198.res.spectrum.com
184.54.200.185 syn-184-054-200-185.res.spectrum.com
172.3.205.56 172-3-205-56.lightspeed.lsvlky.sbcglobal.net
74.143.92.52 syn-074-143-092-052.biz.spectrum.com
70.228.91.123 adsl-70-228-91-123.dsl.akrnoh.ameritech.net
107.133.216.86 107-133-216-86.lightspeed.rcsntx.sbcglobal.net
70.228.91.156 adsl-70-228-91-156.dsl.akrnoh.ameritech.net
71.66.10.146 syn-071-066-010-146.biz.spectrum.com
99.119.244.35 99-119-244-35.lightspeed.lsvlky.sbcglobal.net
74.138.230.61 syn-074-138-230-061.res.spectrum.com
104.3.9.202 104-3-9-202.lightspeed.lsvlky.sbcglobal.net
172.3.200.200 172-3-200-200.lightspeed.lsvlky.sbcglobal.net
74.129.241.208 syn-074-129-241-208.res.spectrum.com
107.133.214.195 107-133-214-195.lightspeed.lsvlky.sbcglobal.net
74.138.252.184 syn-074-138-252-184.res.spectrum.com
74.129.251.202 syn-074-129-251-202.res.spectrum.com
74.175.224.210 74.175.224.210
74.138.243.145 syn-074-138-243-145.res.spectrum.com
107.133.213.146 107-133-213-146.lightspeed.lsvlky.sbcglobal.net
108.255.17.236 108.255.17.236
98.27.235.146 syn-098-027-235-146.res.spectrum.com
74.129.244.190 syn-074-129-244-190.res.spectrum.com
184.54.216.21 syn-184-054-216-021.res.spectrum.com
104.230.42.169 syn-104-230-042-169.res.spectrum.com
76.177.166.32 syn-076-177-166-032.res.spectrum.com
12.207.141.237 12.207.141.237
76.177.164.251 syn-076-177-164-251.res.spectrum.com
74.138.238.84 syn-074-138-238-084.res.spectrum.com
74.136.12.65 syn-074-136-012-065.res.spectrum.com
12.207.134.194 12.207.134.194
108.227.157.142 108-227-157-142.lightspeed.lsvlky.sbcglobal.net
99.119.245.170 99-119-245-170.lightspeed.lsvlky.sbcglobal.net
184.54.204.140 syn-184-054-204-140.res.spectrum.com
98.72.3.222 adsl-098-072-003-222.sip.mia.bellsouth.net
74.138.229.198 syn-074-138-229-198.res.spectrum.com
184.54.196.133 syn-184-054-196-133.res.spectrum.com
172.3.204.191 172-3-204-191.lightspeed.lsvlky.sbcglobal.net
98.72.1.35 adsl-098-072-001-035.sip.mia.bellsouth.net
174.101.214.178 syn-174-101-214-178.res.spectrum.com
98.30.193.83 syn-098-030-193-083.res.spectrum.com
74.129.250.184 syn-074-129-250-184.res.spectrum.com
12.207.134.161 12.207.134.161
74.136.6.110 syn-074-136-006-110.res.spectrum.com
98.72.4.206 adsl-098-072-004-206.sip.mia.bellsouth.net
70.228.90.33 adsl-70-228-90-33.dsl.akrnoh.ameritech.net
172.3.203.137 172-3-203-137.lightspeed.lsvlky.sbcglobal.net
174.101.212.230 syn-174-101-212-230.res.spectrum.com
184.54.208.128 syn-184-054-208-128.res.spectrum.com
174.101.215.147 syn-174-101-215-147.res.spectrum.com
74.143.92.185 syn-074-143-092-185.biz.spectrum.com
74.142.9.125 syn-074-142-009-125.biz.spectrum.com
174.101.209.26 syn-174-101-209-026.res.spectrum.com
76.35.169.140 syn-076-035-169-140.res.spectrum.com
76.182.151.114 syn-076-182-151-114.res.spectrum.com
174.101.213.189 syn-174-101-213-189.res.spectrum.com
74.138.237.102 syn-074-138-237-102.res.spectrum.com
98.27.234.62 syn-098-027-234-062.res.spectrum.com
24.26.62.63 syn-024-026-062-063.res.spectrum.com
96.11.69.158 syn-096-011-069-158.biz.spectrum.com
12.207.135.3 12.207.135.3
104.3.8.255 104-3-8-255.lightspeed.lsvlky.sbcglobal.net
184.54.214.90 syn-184-054-214-090.res.spectrum.com
74.175.224.183 74.175.224.183
76.35.185.128 syn-076-035-185-128.res.spectrum.com
47.231.84.81 syn-047-231-084-081.res.spectrum.com
104.3.8.23 104-3-8-23.lightspeed.lsvlky.sbcglobal.net
184.54.214.54 syn-184-054-214-054.res.spectrum.com
184.54.221.56 syn-184-054-221-056.res.spectrum.com
12.207.140.64 12.207.140.64
184.54.222.108 syn-184-054-222-108.res.spectrum.com
172.3.201.200 172-3-201-200.lightspeed.lsvlky.sbcglobal.net
74.129.241.195 syn-074-129-241-195.res.spectrum.com
74.129.244.30 syn-074-129-244-030.res.spectrum.com
104.52.14.59 104-52-14-59.lightspeed.lsvlky.sbcglobal.net
70.228.93.167 70-228-93-167.lightspeed.lsvlky.sbcglobal.net
12.207.134.160 12.207.134.160
74.138.249.79 syn-074-138-249-079.res.spectrum.com
74.136.9.211 syn-074-136-009-211.res.spectrum.com
12.207.133.235 12.207.133.235
24.26.63.145 syn-024-026-063-145.res.spectrum.com
74.138.244.215 syn-074-138-244-215.res.spectrum.com
107.133.219.218 107-133-219-218.lightspeed.rcsntx.sbcglobal.net
184.54.198.140 syn-184-054-198-140.res.spectrum.com
99.119.246.130 99-119-246-130.lightspeed.lsvlky.sbcglobal.net
184.54.217.223 syn-184-054-217-223.res.spectrum.com
74.138.253.206 syn-074-138-253-206.res.spectrum.com
70.228.91.91 adsl-70-228-91-91.dsl.akrnoh.ameritech.net
24.26.62.43 syn-024-026-062-043.res.spectrum.com
74.138.244.57 syn-074-138-244-057.res.spectrum.com
184.54.217.205 syn-184-054-217-205.res.spectrum.com
172.3.200.168 172-3-200-168.lightspeed.lsvlky.sbcglobal.net
74.138.253.223 syn-074-138-253-223.res.spectrum.com
96.28.37.128 syn-096-028-037-128.res.spectrum.com
184.54.215.63 syn-184-054-215-063.res.spectrum.com
108.239.45.238 108-239-45-238.lightspeed.lsvlky.sbcglobal.net
74.138.225.155 syn-074-138-225-155.res.spectrum.com
74.138.239.8 syn-074-138-239-008.res.spectrum.com
98.103.162.21 syn-098-103-162-021.biz.spectrum.com
74.138.226.228 syn-074-138-226-228.res.spectrum.com
65.29.33.30 int-3-41.mdsnin2103h.netops.charter.com
174.101.213.154 syn-174-101-213-154.res.spectrum.com
98.72.4.108 adsl-098-072-004-108.sip.mia.bellsouth.net
107.138.162.219 107-138-162-219.lightspeed.lsvlky.sbcglobal.net
74.182.80.169 adsl-074-182-080-169.sip.mob.bellsouth.net
70.228.93.84 70-228-93-84.lightspeed.lsvlky.sbcglobal.net
74.136.6.76 syn-074-136-006-076.res.spectrum.com
107.133.212.148 107-133-212-148.lightspeed.lsvlky.sbcglobal.net
96.28.39.212 syn-096-028-039-212.res.spectrum.com
74.129.253.106 syn-074-129-253-106.res.spectrum.com
74.136.6.167 syn-074-136-006-167.res.spectrum.com
24.106.245.149 syn-024-106-245-149.biz.spectrum.com
74.138.228.154 syn-074-138-228-154.res.spectrum.com
74.129.251.244 syn-074-129-251-244.res.spectrum.com
74.136.4.143 syn-074-136-004-143.res.spectrum.com
76.182.151.232 syn-076-182-151-232.res.spectrum.com
74.138.239.215 syn-074-138-239-215.res.spectrum.com
174.101.211.217 syn-174-101-211-217.res.spectrum.com
174.101.212.151 syn-174-101-212-151.res.spectrum.com
24.26.63.132 syn-024-026-063-132.res.spectrum.com
74.138.227.251 syn-074-138-227-251.res.spectrum.com
70.228.90.26 adsl-70-228-90-26.dsl.akrnoh.ameritech.net
74.136.14.101 syn-074-136-014-101.res.spectrum.com
98.100.77.154 mail.lucasplumbing.com
162.234.192.97 162-234-192-97.lightspeed.lsvlky.sbcglobal.net
98.27.235.41 syn-098-027-235-041.res.spectrum.com
98.123.127.99 syn-098-123-127-099.biz.spectrum.com
74.138.236.130 syn-074-138-236-130.res.spectrum.com
108.255.17.106 108.255.17.106
65.189.183.13 lag-15.applwibp02h.netops.charter.com
107.138.160.199 107-138-160-199.lightspeed.lsvlky.sbcglobal.net
76.35.185.147 syn-076-035-185-147.res.spectrum.com
74.175.224.55 74.175.224.55
74.129.240.135 syn-074-129-240-135.res.spectrum.com
74.236.229.69 adsl-074-236-229-069.sip.sdf.bellsouth.net
98.72.2.226 adsl-098-072-002-226.sip.mia.bellsouth.net
74.129.251.63 syn-074-129-251-063.res.spectrum.com
74.138.249.91 syn-074-138-249-091.res.spectrum.com
74.129.249.59 syn-074-129-249-059.res.spectrum.com
65.82.248.177 adsl-065-082-248-177.sip.sdf.bellsouth.net
74.129.241.118 syn-074-129-241-118.res.spectrum.com
74.138.241.1 syn-074-138-241-001.res.spectrum.com
172.3.200.92 172-3-200-92.lightspeed.lsvlky.sbcglobal.net
74.138.239.71 syn-074-138-239-071.res.spectrum.com
24.26.62.217 syn-024-026-062-217.res.spectrum.com
108.239.45.55 108-239-45-55.lightspeed.lsvlky.sbcglobal.net
74.138.250.160 syn-074-138-250-160.res.spectrum.com
172.3.200.248 172-3-200-248.lightspeed.lsvlky.sbcglobal.net
108.227.157.186 108-227-157-186.lightspeed.lsvlky.sbcglobal.net
172.3.204.46 172-3-204-46.lightspeed.lsvlky.sbcglobal.net
74.129.242.41 syn-074-129-242-041.res.spectrum.com
74.136.4.23 syn-074-136-004-023.res.spectrum.com
99.119.245.64 99-119-245-64.lightspeed.lsvlky.sbcglobal.net
184.54.209.6 syn-184-054-209-006.res.spectrum.com
107.128.147.32 107-128-147-32.lightspeed.lsvlky.sbcglobal.net
184.54.219.250 syn-184-054-219-250.res.spectrum.com
76.35.169.154 syn-076-035-169-154.res.spectrum.com
74.136.7.185 syn-074-136-007-185.res.spectrum.com
107.128.146.206 107-128-146-206.lightspeed.lsvlky.sbcglobal.net
184.54.222.184 syn-184-054-222-184.res.spectrum.com
74.129.249.86 syn-074-129-249-086.res.spectrum.com
74.138.227.163 syn-074-138-227-163.res.spectrum.com
74.136.14.21 syn-074-136-014-021.res.spectrum.com
74.138.255.78 syn-074-138-255-078.res.spectrum.com
76.177.164.170 syn-076-177-164-170.res.spectrum.com
96.28.39.208 syn-096-028-039-208.res.spectrum.com
74.138.255.72 syn-074-138-255-072.res.spectrum.com
184.54.223.185 syn-184-054-223-185.res.spectrum.com
74.138.237.251 syn-074-138-237-251.res.spectrum.com
98.72.5.52 adsl-098-072-005-052.sip.mia.bellsouth.net
174.101.212.222 syn-174-101-212-222.res.spectrum.com
47.231.84.94 syn-047-231-084-094.res.spectrum.com
96.28.34.198 syn-096-028-034-198.res.spectrum.com
74.129.247.185 syn-074-129-247-185.res.spectrum.com
98.72.4.246 adsl-098-072-004-246.sip.mia.bellsouth.net
76.177.162.244 syn-076-177-162-244.res.spectrum.com
12.246.82.166 12.246.82.166
74.138.238.18 syn-074-138-238-018.res.spectrum.com
74.138.242.145 syn-074-138-242-145.res.spectrum.com
74.138.254.130 syn-074-138-254-130.res.spectrum.com
76.35.169.30 syn-076-035-169-030.res.spectrum.com
96.28.35.30 syn-096-028-035-030.res.spectrum.com
74.136.9.160 syn-074-136-009-160.res.spectrum.com
12.131.54.231 12.131.54.231
70.228.90.228 adsl-70-228-90-228.dsl.akrnoh.ameritech.net
162.155.97.126 syn-162-155-097-126.biz.spectrum.com
184.54.203.146 syn-184-054-203-146.res.spectrum.com
76.182.150.31 syn-076-182-150-031.res.spectrum.com
74.138.236.163 syn-074-138-236-163.res.spectrum.com
184.54.214.71 syn-184-054-214-071.res.spectrum.com
74.175.246.126 74.175.246.126
74.136.1.44 syn-074-136-001-044.res.spectrum.com
74.136.9.61 syn-074-136-009-061.res.spectrum.com
184.54.202.134 syn-184-054-202-134.res.spectrum.com
74.129.250.227 syn-074-129-250-227.res.spectrum.com
107.138.160.152 107-138-160-152.lightspeed.lsvlky.sbcglobal.net
96.28.38.243 syn-096-028-038-243.res.spectrum.com
104.52.14.168 104-52-14-168.lightspeed.lsvlky.sbcglobal.net
70.228.90.238 adsl-70-228-90-238.dsl.akrnoh.ameritech.net
184.54.204.243 syn-184-054-204-243.res.spectrum.com
174.101.215.85 syn-174-101-215-085.res.spectrum.com
96.28.38.172 syn-096-028-038-172.res.spectrum.com
172.3.200.162 172-3-200-162.lightspeed.lsvlky.sbcglobal.net
74.136.8.194 syn-074-136-008-194.res.spectrum.com
104.3.8.246 104-3-8-246.lightspeed.lsvlky.sbcglobal.net
162.234.192.148 162-234-192-148.lightspeed.lsvlky.sbcglobal.net
74.138.226.59 syn-074-138-226-059.res.spectrum.com
74.138.254.228 syn-074-138-254-228.res.spectrum.com
98.123.216.170 syn-098-123-216-170.biz.spectrum.com
172.3.205.119 172-3-205-119.lightspeed.lsvlky.sbcglobal.net
12.207.143.159 12.207.143.159
107.138.160.129 107-138-160-129.lightspeed.lsvlky.sbcglobal.net
172.3.205.79 172-3-205-79.lightspeed.lsvlky.sbcglobal.net
76.177.161.134 syn-076-177-161-134.res.spectrum.com
32.143.101.134 32.143.101.134
24.26.63.10 syn-024-026-063-010.res.spectrum.com
74.138.243.42 syn-074-138-243-042.res.spectrum.com
184.54.205.56 syn-184-054-205-056.res.spectrum.com
74.136.8.52 syn-074-136-008-052.res.spectrum.com
74.138.239.29 syn-074-138-239-029.res.spectrum.com
98.72.2.16 adsl-098-072-002-016.sip.mia.bellsouth.net
76.177.163.171 syn-076-177-163-171.res.spectrum.com
12.207.135.37 12.207.135.37
74.138.239.138 syn-074-138-239-138.res.spectrum.com
98.27.234.189 syn-098-027-234-189.res.spectrum.com
107.133.213.117 107-133-213-117.lightspeed.lsvlky.sbcglobal.net
12.207.143.99 12.207.143.99
74.138.240.245 syn-074-138-240-245.res.spectrum.com
184.54.193.107 syn-184-054-193-107.res.spectrum.com
76.35.169.69 syn-076-035-169-069.res.spectrum.com
74.138.244.51 syn-074-138-244-051.res.spectrum.com
184.54.217.8 syn-184-054-217-008.res.spectrum.com
184.54.201.42 syn-184-054-201-042.res.spectrum.com
74.129.255.39 syn-074-129-255-039.res.spectrum.com
24.26.60.42 syn-024-026-060-042.res.spectrum.com
70.228.92.240 70-228-92-240.lightspeed.lsvlky.sbcglobal.net
184.54.220.248 syn-184-054-220-248.res.spectrum.com
76.177.165.37 syn-076-177-165-037.res.spectrum.com
74.129.253.88 syn-074-129-253-088.res.spectrum.com
74.138.254.153 syn-074-138-254-153.res.spectrum.com
24.26.60.76 syn-024-026-060-076.res.spectrum.com
71.67.12.40 syn-071-067-012-040.biz.spectrum.com
104.3.8.240 104-3-8-240.lightspeed.lsvlky.sbcglobal.net
74.136.3.193 syn-074-136-003-193.res.spectrum.com
74.136.7.220 syn-074-136-007-220.res.spectrum.com
172.3.202.252 172-3-202-252.lightspeed.lsvlky.sbcglobal.net
96.28.39.112 syn-096-028-039-112.res.spectrum.com
98.72.6.112 adsl-098-072-006-112.sip.mia.bellsouth.net
12.207.143.252 12.207.143.252
184.54.216.83 syn-184-054-216-083.res.spectrum.com
184.54.207.170 syn-184-054-207-170.res.spectrum.com
76.177.166.179 syn-076-177-166-179.res.spectrum.com
74.138.250.80 syn-074-138-250-080.res.spectrum.com
162.234.193.88 162-234-193-88.lightspeed.lsvlky.sbcglobal.net
74.138.239.247 syn-074-138-239-247.res.spectrum.com
74.138.225.248 syn-074-138-225-248.res.spectrum.com
74.136.15.212 syn-074-136-015-212.res.spectrum.com
12.90.164.212 12.90.164.212
184.54.195.110 syn-184-054-195-110.res.spectrum.com
98.30.193.70 syn-098-030-193-070.res.spectrum.com
184.54.222.39 syn-184-054-222-039.res.spectrum.com
74.138.236.116 syn-074-138-236-116.res.spectrum.com
74.136.0.112 syn-074-136-000-112.res.spectrum.com
74.129.247.249 syn-074-129-247-249.res.spectrum.com
74.136.10.191 syn-074-136-010-191.res.spectrum.com
184.54.196.114 syn-184-054-196-114.res.spectrum.com
76.177.166.65 syn-076-177-166-065.res.spectrum.com
96.28.33.139 syn-096-028-033-139.res.spectrum.com
96.28.39.239 syn-096-028-039-239.res.spectrum.com
74.138.248.251 syn-074-138-248-251.res.spectrum.com
76.182.151.161 syn-076-182-151-161.res.spectrum.com
74.136.10.99 syn-074-136-010-099.res.spectrum.com
184.54.214.86 syn-184-054-214-086.res.spectrum.com
74.138.231.149 syn-074-138-231-149.res.spectrum.com
74.129.241.128 syn-074-129-241-128.res.spectrum.com
184.54.200.198 syn-184-054-200-198.res.spectrum.com
108.227.156.112 108-227-156-112.lightspeed.lsvlky.sbcglobal.net
184.54.208.187 syn-184-054-208-187.res.spectrum.com
74.138.248.116 syn-074-138-248-116.res.spectrum.com
74.138.230.116 syn-074-138-230-116.res.spectrum.com
104.230.42.179 syn-104-230-042-179.res.spectrum.com
24.26.61.116 syn-024-026-061-116.res.spectrum.com
74.129.255.21 syn-074-129-255-021.res.spectrum.com
184.54.203.151 syn-184-054-203-151.res.spectrum.com
98.100.52.172 syn-098-100-052-172.biz.spectrum.com
74.218.107.106 syn-074-218-107-106.biz.spectrum.com
98.27.232.135 syn-098-027-232-135.res.spectrum.com
172.3.207.159 172-3-207-159.lightspeed.lsvlky.sbcglobal.net
107.138.162.214 107-138-162-214.lightspeed.lsvlky.sbcglobal.net
174.101.210.42 syn-174-101-210-042.res.spectrum.com
74.138.250.249 syn-074-138-250-249.res.spectrum.com
98.27.235.171 syn-098-027-235-171.res.spectrum.com
74.136.3.158 syn-074-136-003-158.res.spectrum.com
74.138.240.10 syn-074-138-240-010.res.spectrum.com
74.138.227.229 syn-074-138-227-229.res.spectrum.com
74.136.12.74 syn-074-136-012-074.res.spectrum.com
107.133.213.90 107-133-213-90.lightspeed.lsvlky.sbcglobal.net
74.138.225.58 syn-074-138-225-058.res.spectrum.com
104.52.15.146 104-52-15-146.lightspeed.lsvlky.sbcglobal.net
184.54.197.227 syn-184-054-197-227.res.spectrum.com
76.35.185.185 syn-076-035-185-185.res.spectrum.com
98.72.2.195 adsl-098-072-002-195.sip.mia.bellsouth.net
74.138.252.208 syn-074-138-252-208.res.spectrum.com
74.182.167.148 adsl-074-182-167-148.sip.hsv.bellsouth.net
74.129.240.216 syn-074-129-240-216.res.spectrum.com
76.177.166.161 syn-076-177-166-161.res.spectrum.com
184.54.207.184 syn-184-054-207-184.res.spectrum.com
184.54.208.105 syn-184-054-208-105.res.spectrum.com
104.3.9.180 104-3-9-180.lightspeed.lsvlky.sbcglobal.net
74.138.253.148 syn-074-138-253-148.res.spectrum.com
76.35.185.118 syn-076-035-185-118.res.spectrum.com
74.138.241.116 syn-074-138-241-116.res.spectrum.com
98.72.7.40 adsl-098-072-007-040.sip.mia.bellsouth.net
104.230.42.224 syn-104-230-042-224.res.spectrum.com
12.207.135.107 12.207.135.107
74.138.235.233 syn-074-138-235-233.res.spectrum.com
184.54.218.130 syn-184-054-218-130.res.spectrum.com
107.138.160.75 107-138-160-75.lightspeed.lsvlky.sbcglobal.net
74.175.224.102 74.175.224.102
74.138.248.23 syn-074-138-248-023.res.spectrum.com
74.136.10.180 syn-074-136-010-180.res.spectrum.com
12.207.141.53 12.207.141.53
108.255.16.110 108.255.16.110
184.54.206.30 syn-184-054-206-030.res.spectrum.com
12.207.135.146 12.207.135.146
74.138.239.245 syn-074-138-239-245.res.spectrum.com
74.129.253.62 syn-074-129-253-062.res.spectrum.com
12.207.141.232 12.207.141.232
172.3.204.174 172-3-204-174.lightspeed.lsvlky.sbcglobal.net
74.138.234.212 syn-074-138-234-212.res.spectrum.com
96.28.34.182 syn-096-028-034-182.res.spectrum.com
104.230.42.159 syn-104-230-042-159.res.spectrum.com
24.26.63.190 syn-024-026-063-190.res.spectrum.com
64.183.140.30 syn-064-183-140-030.biz.spectrum.com
69.135.9.181 syn-069-135-009-181.biz.spectrum.com
107.138.162.216 107-138-162-216.lightspeed.lsvlky.sbcglobal.net
47.231.87.171 syn-047-231-087-171.res.spectrum.com
108.227.157.195 108-227-157-195.lightspeed.lsvlky.sbcglobal.net
184.54.206.2 syn-184-054-206-002.res.spectrum.com
104.52.13.24 104-52-13-24.lightspeed.lsvlky.sbcglobal.net
76.35.185.111 syn-076-035-185-111.res.spectrum.com
74.129.245.67 syn-074-129-245-067.res.spectrum.com
74.136.1.47 syn-074-136-001-047.res.spectrum.com
76.177.167.12 syn-076-177-167-012.res.spectrum.com
96.28.37.142 syn-096-028-037-142.res.spectrum.com
184.54.213.220 syn-184-054-213-220.res.spectrum.com
