76.35.184.64 syn-076-035-184-064.res.spectrum.com
70.228.90.90 adsl-70-228-90-90.dsl.akrnoh.ameritech.net
184.54.197.164 syn-184-054-197-164.res.spectrum.com
76.182.150.49 syn-076-182-150-049.res.spectrum.com
184.54.206.8 syn-184-054-206-008.res.spectrum.com
184.54.198.204 syn-184-054-198-204.res.spectrum.com
107.133.213.91 107-133-213-91.lightspeed.lsvlky.sbcglobal.net
104.230.42.87 syn-104-230-042-087.res.spectrum.com
108.227.156.5 108-227-156-5.lightspeed.lsvlky.sbcglobal.net
184.54.200.69 syn-184-054-200-069.res.spectrum.com
104.3.9.63 104-3-9-63.lightspeed.lsvlky.sbcglobal.net
184.54.197.134 syn-184-054-197-134.res.spectrum.com
184.54.193.162 syn-184-054-193-162.res.spectrum.com
184.54.198.24 syn-184-054-198-024.res.spectrum.com
104.3.9.16 104-3-9-16.lightspeed.lsvlky.sbcglobal.net
184.54.199.233 syn-184-054-199-233.res.spectrum.com
108.255.20.237 108-255-20-237.lightspeed.lsvlky.sbcglobal.net
184.54.192.228 syn-184-054-192-228.res.spectrum.com
184.54.207.222 syn-184-054-207-222.res.spectrum.com
184.54.201.40 syn-184-054-201-040.res.spectrum.com
184.54.205.140 syn-184-054-205-140.res.spectrum.com
184.54.199.161 syn-184-054-199-161.res.spectrum.com
104.3.8.110 104-3-8-110.lightspeed.lsvlky.sbcglobal.net
104.230.42.78 syn-104-230-042-078.res.spectrum.com
108.255.20.240 108-255-20-240.lightspeed.lsvlky.sbcglobal.net
184.54.194.175 syn-184-054-194-175.res.spectrum.com
70.228.90.91 adsl-70-228-90-91.dsl.akrnoh.ameritech.net
70.228.90.55 adsl-70-228-90-55.dsl.akrnoh.ameritech.net
104.3.9.29 104-3-9-29.lightspeed.lsvlky.sbcglobal.net
184.54.202.185 syn-184-054-202-185.res.spectrum.com
104.3.9.233 104-3-9-233.lightspeed.lsvlky.sbcglobal.net
184.54.205.104 syn-184-054-205-104.res.spectrum.com
104.52.13.52 104-52-13-52.lightspeed.lsvlky.sbcglobal.net
64.183.148.118 syn-064-183-148-118.biz.spectrum.com
184.54.192.223 syn-184-054-192-223.res.spectrum.com
184.54.194.3 syn-184-054-194-003.res.spectrum.com
184.54.207.194 syn-184-054-207-194.res.spectrum.com
107.133.212.27 107-133-212-27.lightspeed.lsvlky.sbcglobal.net
184.54.205.5 syn-184-054-205-005.res.spectrum.com
184.54.198.207 syn-184-054-198-207.res.spectrum.com
104.52.12.96 104-52-12-96.lightspeed.lsvlky.sbcglobal.net
108.227.157.109 108-227-157-109.lightspeed.lsvlky.sbcglobal.net
184.54.204.141 syn-184-054-204-141.res.spectrum.com
184.54.207.75 syn-184-054-207-075.res.spectrum.com
108.255.20.111 108-255-20-111.lightspeed.lsvlky.sbcglobal.net
108.255.20.34 108-255-20-34.lightspeed.lsvlky.sbcglobal.net
107.133.212.159 107-133-212-159.lightspeed.lsvlky.sbcglobal.net
107.133.213.158 107-133-213-158.lightspeed.lsvlky.sbcglobal.net
104.52.12.158 104-52-12-158.lightspeed.lsvlky.sbcglobal.net
184.54.200.194 syn-184-054-200-194.res.spectrum.com
107.133.215.37 107-133-215-37.lightspeed.lsvlky.sbcglobal.net
74.219.218.40 syn-074-219-218-040.biz.spectrum.com
184.54.202.78 syn-184-054-202-078.res.spectrum.com
107.133.212.189 107-133-212-189.lightspeed.lsvlky.sbcglobal.net
108.255.20.230 108-255-20-230.lightspeed.lsvlky.sbcglobal.net
107.133.213.182 107-133-213-182.lightspeed.lsvlky.sbcglobal.net
184.54.205.70 syn-184-054-205-070.res.spectrum.com
184.54.204.145 syn-184-054-204-145.res.spectrum.com
104.230.42.51 syn-104-230-042-051.res.spectrum.com
184.54.196.186 syn-184-054-196-186.res.spectrum.com
108.227.156.178 108-227-156-178.lightspeed.lsvlky.sbcglobal.net
184.54.202.242 syn-184-054-202-242.res.spectrum.com
184.54.202.144 syn-184-054-202-144.res.spectrum.com
76.182.150.50 syn-076-182-150-050.res.spectrum.com
104.52.12.15 104-52-12-15.lightspeed.lsvlky.sbcglobal.net
184.54.192.75 syn-184-054-192-075.res.spectrum.com
70.228.91.37 adsl-70-228-91-37.dsl.akrnoh.ameritech.net
108.255.20.39 108-255-20-39.lightspeed.lsvlky.sbcglobal.net
184.54.194.114 syn-184-054-194-114.res.spectrum.com
184.54.193.126 syn-184-054-193-126.res.spectrum.com
184.54.195.126 syn-184-054-195-126.res.spectrum.com
184.54.196.243 syn-184-054-196-243.res.spectrum.com
104.52.12.189 104-52-12-189.lightspeed.lsvlky.sbcglobal.net
184.54.201.232 syn-184-054-201-232.res.spectrum.com
184.54.197.11 syn-184-054-197-011.res.spectrum.com
76.35.184.205 syn-076-035-184-205.res.spectrum.com
184.54.193.77 syn-184-054-193-077.res.spectrum.com
108.255.20.222 108-255-20-222.lightspeed.lsvlky.sbcglobal.net
108.255.20.233 108-255-20-233.lightspeed.lsvlky.sbcglobal.net
107.133.215.254 107-133-215-254.lightspeed.lsvlky.sbcglobal.net
184.54.193.48 syn-184-054-193-048.res.spectrum.com
184.54.193.18 syn-184-054-193-018.res.spectrum.com
184.54.201.160 syn-184-054-201-160.res.spectrum.com
76.35.184.167 syn-076-035-184-167.res.spectrum.com
76.182.151.14 syn-076-182-151-014.res.spectrum.com
184.54.203.240 syn-184-054-203-240.res.spectrum.com
104.52.12.150 104-52-12-150.lightspeed.lsvlky.sbcglobal.net
104.3.8.169 104-3-8-169.lightspeed.lsvlky.sbcglobal.net
184.54.203.243 syn-184-054-203-243.res.spectrum.com
108.227.157.93 108-227-157-93.lightspeed.lsvlky.sbcglobal.net
184.54.201.234 syn-184-054-201-234.res.spectrum.com
108.255.21.191 108-255-21-191.lightspeed.lsvlky.sbcglobal.net
104.52.12.92 104-52-12-92.lightspeed.lsvlky.sbcglobal.net
76.182.150.251 syn-076-182-150-251.res.spectrum.com
70.228.90.208 adsl-70-228-90-208.dsl.akrnoh.ameritech.net
70.228.91.138 adsl-70-228-91-138.dsl.akrnoh.ameritech.net
76.182.151.109 syn-076-182-151-109.res.spectrum.com
184.54.200.65 syn-184-054-200-065.res.spectrum.com
107.133.214.210 107-133-214-210.lightspeed.lsvlky.sbcglobal.net
104.3.8.201 104-3-8-201.lightspeed.lsvlky.sbcglobal.net
184.54.205.115 syn-184-054-205-115.res.spectrum.com
76.182.150.79 syn-076-182-150-079.res.spectrum.com
184.54.198.50 syn-184-054-198-050.res.spectrum.com
184.54.205.182 syn-184-054-205-182.res.spectrum.com
184.54.204.183 syn-184-054-204-183.res.spectrum.com
184.54.195.181 syn-184-054-195-181.res.spectrum.com
108.227.156.183 108-227-156-183.lightspeed.lsvlky.sbcglobal.net
184.54.207.8 syn-184-054-207-008.res.spectrum.com
184.54.200.108 syn-184-054-200-108.res.spectrum.com
184.54.197.7 syn-184-054-197-007.res.spectrum.com
104.3.8.63 104-3-8-63.lightspeed.lsvlky.sbcglobal.net
104.3.9.129 104-3-9-129.lightspeed.lsvlky.sbcglobal.net
104.52.13.112 104-52-13-112.lightspeed.lsvlky.sbcglobal.net
184.54.194.120 syn-184-054-194-120.res.spectrum.com
70.228.90.179 adsl-70-228-90-179.dsl.akrnoh.ameritech.net
184.54.207.13 syn-184-054-207-013.res.spectrum.com
184.54.200.156 syn-184-054-200-156.res.spectrum.com
108.255.21.93 108-255-21-93.lightspeed.lsvlky.sbcglobal.net
76.182.150.42 syn-076-182-150-042.res.spectrum.com
184.54.199.47 syn-184-054-199-047.res.spectrum.com
184.54.195.117 syn-184-054-195-117.res.spectrum.com
74.142.103.206 syn-074-142-103-206.biz.spectrum.com
184.54.200.4 syn-184-054-200-004.res.spectrum.com
76.182.150.92 syn-076-182-150-092.res.spectrum.com
184.54.204.147 syn-184-054-204-147.res.spectrum.com
184.54.203.222 syn-184-054-203-222.res.spectrum.com
98.72.5.91 adsl-098-072-005-091.sip.mia.bellsouth.net
184.54.193.109 syn-184-054-193-109.res.spectrum.com
184.54.202.109 syn-184-054-202-109.res.spectrum.com
107.133.215.191 107-133-215-191.lightspeed.lsvlky.sbcglobal.net
184.54.202.210 syn-184-054-202-210.res.spectrum.com
184.54.194.80 syn-184-054-194-080.res.spectrum.com
24.142.149.133 syn-024-142-149-133.biz.spectrum.com
184.54.197.142 syn-184-054-197-142.res.spectrum.com
184.54.204.17 syn-184-054-204-017.res.spectrum.com
184.54.204.204 syn-184-054-204-204.res.spectrum.com
108.255.21.19 108-255-21-19.lightspeed.lsvlky.sbcglobal.net
70.228.91.14 adsl-70-228-91-14.dsl.akrnoh.ameritech.net
107.133.213.80 107-133-213-80.lightspeed.lsvlky.sbcglobal.net
104.230.42.25 syn-104-230-042-025.res.spectrum.com
184.54.200.186 syn-184-054-200-186.res.spectrum.com
108.227.156.139 108-227-156-139.lightspeed.lsvlky.sbcglobal.net
70.228.91.160 adsl-70-228-91-160.dsl.akrnoh.ameritech.net
104.3.8.185 104-3-8-185.lightspeed.lsvlky.sbcglobal.net
184.54.198.148 syn-184-054-198-148.res.spectrum.com
107.133.213.81 107-133-213-81.lightspeed.lsvlky.sbcglobal.net
184.54.201.193 syn-184-054-201-193.res.spectrum.com
107.133.214.224 107-133-214-224.lightspeed.lsvlky.sbcglobal.net
76.35.184.91 syn-076-035-184-091.res.spectrum.com
184.54.198.252 syn-184-054-198-252.res.spectrum.com
184.54.204.248 syn-184-054-204-248.res.spectrum.com
184.54.200.227 syn-184-054-200-227.res.spectrum.com
76.35.184.169 syn-076-035-184-169.res.spectrum.com
184.54.199.114 syn-184-054-199-114.res.spectrum.com
76.182.151.0 syn-076-182-151-000.res.spectrum.com
184.54.207.104 syn-184-054-207-104.res.spectrum.com
162.155.50.188 syn-162-155-050-188.biz.spectrum.com
184.54.204.96 syn-184-054-204-096.res.spectrum.com
184.54.207.123 syn-184-054-207-123.res.spectrum.com
104.3.9.127 104-3-9-127.lightspeed.lsvlky.sbcglobal.net
184.54.198.176 syn-184-054-198-176.res.spectrum.com
107.133.213.64 107-133-213-64.lightspeed.lsvlky.sbcglobal.net
104.3.9.85 104-3-9-85.lightspeed.lsvlky.sbcglobal.net
107.133.212.105 107-133-212-105.lightspeed.lsvlky.sbcglobal.net
184.54.198.86 syn-184-054-198-086.res.spectrum.com
184.54.198.193 syn-184-054-198-193.res.spectrum.com
107.133.212.39 107-133-212-39.lightspeed.lsvlky.sbcglobal.net
184.54.197.30 syn-184-054-197-030.res.spectrum.com
104.52.12.66 104-52-12-66.lightspeed.lsvlky.sbcglobal.net
184.54.192.32 syn-184-054-192-032.res.spectrum.com
184.54.194.225 syn-184-054-194-225.res.spectrum.com
184.54.194.16 syn-184-054-194-016.res.spectrum.com
184.54.207.108 syn-184-054-207-108.res.spectrum.com
104.52.12.171 104-52-12-171.lightspeed.lsvlky.sbcglobal.net
184.54.200.144 syn-184-054-200-144.res.spectrum.com
107.133.213.13 107-133-213-13.lightspeed.lsvlky.sbcglobal.net
70.228.90.218 adsl-70-228-90-218.dsl.akrnoh.ameritech.net
108.255.21.75 108-255-21-75.lightspeed.lsvlky.sbcglobal.net
108.255.21.219 108-255-21-219.lightspeed.lsvlky.sbcglobal.net
76.182.150.235 syn-076-182-150-235.res.spectrum.com
108.255.21.101 108-255-21-101.lightspeed.lsvlky.sbcglobal.net
108.227.157.234 108-227-157-234.lightspeed.lsvlky.sbcglobal.net
184.54.197.68 syn-184-054-197-068.res.spectrum.com
104.3.8.62 104-3-8-62.lightspeed.lsvlky.sbcglobal.net
104.230.42.211 syn-104-230-042-211.res.spectrum.com
184.54.196.202 syn-184-054-196-202.res.spectrum.com
184.54.207.21 syn-184-054-207-021.res.spectrum.com
107.133.214.140 107-133-214-140.lightspeed.lsvlky.sbcglobal.net
107.133.213.20 107-133-213-20.lightspeed.lsvlky.sbcglobal.net
184.54.206.115 syn-184-054-206-115.res.spectrum.com
108.255.20.23 108-255-20-23.lightspeed.lsvlky.sbcglobal.net
184.54.201.171 syn-184-054-201-171.res.spectrum.com
184.54.201.73 syn-184-054-201-073.res.spectrum.com
76.182.151.5 syn-076-182-151-005.res.spectrum.com
107.133.212.18 107-133-212-18.lightspeed.lsvlky.sbcglobal.net
108.227.157.168 108-227-157-168.lightspeed.lsvlky.sbcglobal.net
184.54.203.126 syn-184-054-203-126.res.spectrum.com
184.54.201.104 syn-184-054-201-104.res.spectrum.com
184.54.206.141 syn-184-054-206-141.res.spectrum.com
184.54.207.45 syn-184-054-207-045.res.spectrum.com
184.54.204.46 syn-184-054-204-046.res.spectrum.com
184.54.205.122 syn-184-054-205-122.res.spectrum.com
76.35.184.234 syn-076-035-184-234.res.spectrum.com
184.54.192.94 syn-184-054-192-094.res.spectrum.com
107.133.214.232 107-133-214-232.lightspeed.lsvlky.sbcglobal.net
108.227.157.62 108-227-157-62.lightspeed.lsvlky.sbcglobal.net
104.230.42.16 syn-104-230-042-016.res.spectrum.com
104.52.13.93 104-52-13-93.lightspeed.lsvlky.sbcglobal.net
107.133.213.187 107-133-213-187.lightspeed.lsvlky.sbcglobal.net
108.227.157.106 108-227-157-106.lightspeed.lsvlky.sbcglobal.net
184.54.207.145 syn-184-054-207-145.res.spectrum.com
184.54.196.4 syn-184-054-196-004.res.spectrum.com
107.133.215.18 107-133-215-18.lightspeed.lsvlky.sbcglobal.net
184.54.206.94 syn-184-054-206-094.res.spectrum.com
184.54.201.241 syn-184-054-201-241.res.spectrum.com
184.54.205.45 syn-184-054-205-045.res.spectrum.com
184.54.206.136 syn-184-054-206-136.res.spectrum.com
184.54.199.42 syn-184-054-199-042.res.spectrum.com
184.54.193.254 syn-184-054-193-254.res.spectrum.com
107.133.212.193 107-133-212-193.lightspeed.lsvlky.sbcglobal.net
184.54.195.248 syn-184-054-195-248.res.spectrum.com
108.227.157.170 108-227-157-170.lightspeed.lsvlky.sbcglobal.net
64.183.140.29 syn-064-183-140-029.biz.spectrum.com
108.227.156.18 108-227-156-18.lightspeed.lsvlky.sbcglobal.net
76.182.151.222 syn-076-182-151-222.res.spectrum.com
108.255.20.13 108-255-20-13.lightspeed.lsvlky.sbcglobal.net
184.54.203.110 syn-184-054-203-110.res.spectrum.com
104.3.8.67 104-3-8-67.lightspeed.lsvlky.sbcglobal.net
108.227.157.153 108-227-157-153.lightspeed.lsvlky.sbcglobal.net
184.54.205.59 syn-184-054-205-059.res.spectrum.com
76.182.150.253 syn-076-182-150-253.res.spectrum.com
107.133.214.100 107-133-214-100.lightspeed.lsvlky.sbcglobal.net
108.255.20.56 108-255-20-56.lightspeed.lsvlky.sbcglobal.net
104.52.13.117 104-52-13-117.lightspeed.lsvlky.sbcglobal.net
184.54.205.179 syn-184-054-205-179.res.spectrum.com
184.54.203.178 syn-184-054-203-178.res.spectrum.com
184.54.193.191 syn-184-054-193-191.res.spectrum.com
184.54.193.0 syn-184-054-193-000.res.spectrum.com
184.54.205.213 syn-184-054-205-213.res.spectrum.com
184.54.207.150 syn-184-054-207-150.res.spectrum.com
184.54.192.114 syn-184-054-192-114.res.spectrum.com
107.133.214.20 107-133-214-20.lightspeed.lsvlky.sbcglobal.net
76.35.184.95 syn-076-035-184-095.res.spectrum.com
76.182.150.36 syn-076-182-150-036.res.spectrum.com
107.133.214.178 107-133-214-178.lightspeed.lsvlky.sbcglobal.net
184.54.199.172 syn-184-054-199-172.res.spectrum.com
108.227.156.232 108-227-156-232.lightspeed.lsvlky.sbcglobal.net
76.182.151.225 syn-076-182-151-225.res.spectrum.com
184.54.200.124 syn-184-054-200-124.res.spectrum.com
104.3.9.10 104-3-9-10.lightspeed.lsvlky.sbcglobal.net
184.54.204.132 syn-184-054-204-132.res.spectrum.com
70.228.90.7 adsl-70-228-90-7.dsl.akrnoh.ameritech.net
108.227.156.111 108-227-156-111.lightspeed.lsvlky.sbcglobal.net
184.54.201.243 syn-184-054-201-243.res.spectrum.com
184.54.199.105 syn-184-054-199-105.res.spectrum.com
76.182.151.203 syn-076-182-151-203.res.spectrum.com
70.228.90.220 adsl-70-228-90-220.dsl.akrnoh.ameritech.net
184.54.207.225 syn-184-054-207-225.res.spectrum.com
184.54.198.67 syn-184-054-198-067.res.spectrum.com
184.54.207.157 syn-184-054-207-157.res.spectrum.com
104.52.12.170 104-52-12-170.lightspeed.lsvlky.sbcglobal.net
104.52.12.116 104-52-12-116.lightspeed.lsvlky.sbcglobal.net
104.52.12.72 104-52-12-72.lightspeed.lsvlky.sbcglobal.net
184.54.200.185 syn-184-054-200-185.res.spectrum.com
76.182.150.97 syn-076-182-150-097.res.spectrum.com
70.228.91.7 adsl-70-228-91-7.dsl.akrnoh.ameritech.net
184.54.196.104 syn-184-054-196-104.res.spectrum.com
70.228.91.123 adsl-70-228-91-123.dsl.akrnoh.ameritech.net
184.54.193.15 syn-184-054-193-015.res.spectrum.com
104.3.9.131 104-3-9-131.lightspeed.lsvlky.sbcglobal.net
70.228.91.156 adsl-70-228-91-156.dsl.akrnoh.ameritech.net
184.54.207.133 syn-184-054-207-133.res.spectrum.com
184.54.207.22 syn-184-054-207-022.res.spectrum.com
184.54.192.158 syn-184-054-192-158.res.spectrum.com
184.54.196.165 syn-184-054-196-165.res.spectrum.com
107.133.213.174 107-133-213-174.lightspeed.lsvlky.sbcglobal.net
104.3.9.125 104-3-9-125.lightspeed.lsvlky.sbcglobal.net
104.52.12.167 104-52-12-167.lightspeed.lsvlky.sbcglobal.net
107.133.215.9 107-133-215-9.lightspeed.lsvlky.sbcglobal.net
76.182.150.131 syn-076-182-150-131.res.spectrum.com
104.3.9.202 104-3-9-202.lightspeed.lsvlky.sbcglobal.net
74.219.218.41 syn-074-219-218-041.biz.spectrum.com
107.133.214.195 107-133-214-195.lightspeed.lsvlky.sbcglobal.net
184.54.206.212 syn-184-054-206-212.res.spectrum.com
184.54.201.74 syn-184-054-201-074.res.spectrum.com
104.3.9.168 104-3-9-168.lightspeed.lsvlky.sbcglobal.net
184.54.206.126 syn-184-054-206-126.res.spectrum.com
184.54.203.94 syn-184-054-203-094.res.spectrum.com
107.133.213.146 107-133-213-146.lightspeed.lsvlky.sbcglobal.net
104.3.8.61 104-3-8-61.lightspeed.lsvlky.sbcglobal.net
76.35.184.57 syn-076-035-184-057.res.spectrum.com
107.133.215.44 107-133-215-44.lightspeed.lsvlky.sbcglobal.net
104.230.42.250 syn-104-230-042-250.res.spectrum.com
184.54.195.190 syn-184-054-195-190.res.spectrum.com
184.54.203.80 syn-184-054-203-080.res.spectrum.com
184.54.204.188 syn-184-054-204-188.res.spectrum.com
76.182.151.208 syn-076-182-151-208.res.spectrum.com
104.230.42.169 syn-104-230-042-169.res.spectrum.com
104.230.42.38 syn-104-230-042-038.res.spectrum.com
107.133.214.200 107-133-214-200.lightspeed.lsvlky.sbcglobal.net
104.3.9.43 104-3-9-43.lightspeed.lsvlky.sbcglobal.net
76.35.184.130 syn-076-035-184-130.res.spectrum.com
184.54.193.76 syn-184-054-193-076.res.spectrum.com
104.3.9.237 104-3-9-237.lightspeed.lsvlky.sbcglobal.net
184.54.199.17 syn-184-054-199-017.res.spectrum.com
108.227.156.62 108-227-156-62.lightspeed.lsvlky.sbcglobal.net
108.227.157.142 108-227-157-142.lightspeed.lsvlky.sbcglobal.net
184.54.203.112 syn-184-054-203-112.res.spectrum.com
104.52.13.21 104-52-13-21.lightspeed.lsvlky.sbcglobal.net
184.54.206.9 syn-184-054-206-009.res.spectrum.com
184.54.204.140 syn-184-054-204-140.res.spectrum.com
184.54.198.227 syn-184-054-198-227.res.spectrum.com
104.52.12.151 104-52-12-151.lightspeed.lsvlky.sbcglobal.net
96.11.231.232 syn-096-011-231-232.biz.spectrum.com
184.54.199.76 syn-184-054-199-076.res.spectrum.com
108.227.156.243 108-227-156-243.lightspeed.lsvlky.sbcglobal.net
76.182.150.185 syn-076-182-150-185.res.spectrum.com
184.54.196.133 syn-184-054-196-133.res.spectrum.com
184.54.196.233 syn-184-054-196-233.res.spectrum.com
184.54.195.233 syn-184-054-195-233.res.spectrum.com
184.54.192.155 syn-184-054-192-155.res.spectrum.com
108.227.156.152 108-227-156-152.lightspeed.lsvlky.sbcglobal.net
104.3.8.55 104-3-8-55.lightspeed.lsvlky.sbcglobal.net
107.133.213.115 107-133-213-115.lightspeed.lsvlky.sbcglobal.net
104.52.13.94 104-52-13-94.lightspeed.lsvlky.sbcglobal.net
184.54.203.255 syn-184-054-203-255.res.spectrum.com
184.54.202.135 syn-184-054-202-135.res.spectrum.com
184.54.195.213 syn-184-054-195-213.res.spectrum.com
70.228.90.33 adsl-70-228-90-33.dsl.akrnoh.ameritech.net
104.52.12.134 104-52-12-134.lightspeed.lsvlky.sbcglobal.net
74.219.218.37 syn-074-219-218-037.biz.spectrum.com
184.54.197.194 syn-184-054-197-194.res.spectrum.com
76.182.150.116 syn-076-182-150-116.res.spectrum.com
108.227.157.92 108-227-157-92.lightspeed.lsvlky.sbcglobal.net
104.3.9.67 104-3-9-67.lightspeed.lsvlky.sbcglobal.net
184.54.192.25 syn-184-054-192-025.res.spectrum.com
184.54.195.84 syn-184-054-195-084.res.spectrum.com
98.72.5.115 adsl-098-072-005-115.sip.mia.bellsouth.net
184.54.202.73 syn-184-054-202-073.res.spectrum.com
184.54.205.221 syn-184-054-205-221.res.spectrum.com
76.182.151.114 syn-076-182-151-114.res.spectrum.com
184.54.200.61 syn-184-054-200-061.res.spectrum.com
104.230.42.174 syn-104-230-042-174.res.spectrum.com
184.54.200.183 syn-184-054-200-183.res.spectrum.com
98.100.72.165 syn-098-100-072-165.biz.spectrum.com
184.54.205.247 syn-184-054-205-247.res.spectrum.com
71.67.234.85 syn-071-067-234-085.biz.spectrum.com
108.255.21.50 108-255-21-50.lightspeed.lsvlky.sbcglobal.net
104.3.8.255 104-3-8-255.lightspeed.lsvlky.sbcglobal.net
107.133.213.153 107-133-213-153.lightspeed.lsvlky.sbcglobal.net
104.3.8.23 104-3-8-23.lightspeed.lsvlky.sbcglobal.net
184.54.206.33 syn-184-054-206-033.res.spectrum.com
107.133.215.49 107-133-215-49.lightspeed.lsvlky.sbcglobal.net
104.52.13.3 104-52-13-3.lightspeed.lsvlky.sbcglobal.net
108.255.20.125 108-255-20-125.lightspeed.lsvlky.sbcglobal.net
184.54.204.136 syn-184-054-204-136.res.spectrum.com
184.54.199.213 syn-184-054-199-213.res.spectrum.com
76.182.151.8 syn-076-182-151-008.res.spectrum.com
184.54.195.8 syn-184-054-195-008.res.spectrum.com
184.54.198.166 syn-184-054-198-166.res.spectrum.com
184.54.207.227 syn-184-054-207-227.res.spectrum.com
76.182.150.124 syn-076-182-150-124.res.spectrum.com
104.230.42.149 syn-104-230-042-149.res.spectrum.com
184.54.206.128 syn-184-054-206-128.res.spectrum.com
70.228.90.137 adsl-70-228-90-137.dsl.akrnoh.ameritech.net
108.227.157.95 108-227-157-95.lightspeed.lsvlky.sbcglobal.net
76.35.184.90 syn-076-035-184-090.res.spectrum.com
184.54.192.184 syn-184-054-192-184.res.spectrum.com
184.54.199.94 syn-184-054-199-094.res.spectrum.com
70.228.90.213 adsl-70-228-90-213.dsl.akrnoh.ameritech.net
107.133.212.62 107-133-212-62.lightspeed.lsvlky.sbcglobal.net
107.133.214.28 107-133-214-28.lightspeed.lsvlky.sbcglobal.net
184.54.198.140 syn-184-054-198-140.res.spectrum.com
108.227.156.228 108-227-156-228.lightspeed.lsvlky.sbcglobal.net
76.35.184.157 syn-076-035-184-157.res.spectrum.com
104.3.8.86 104-3-8-86.lightspeed.lsvlky.sbcglobal.net
184.54.198.234 syn-184-054-198-234.res.spectrum.com
108.227.156.197 108-227-156-197.lightspeed.lsvlky.sbcglobal.net
76.182.150.178 syn-076-182-150-178.res.spectrum.com
184.54.203.76 syn-184-054-203-076.res.spectrum.com
184.54.205.173 syn-184-054-205-173.res.spectrum.com
